ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
2293,PBZ-24-00678,790040.25,2024-02-01 00:00:00,CTTP000016,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 22108.25, 'date_diff_days': 19753, 'composite_score': 0.1778}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:31.248453
2309,PBZ-24-00890,763596.45,2024-02-01 00:00:00,CTTP000009,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 4335.55, 'date_diff_days': 19753, 'composite_score': 0.1789}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:32.197075
2310,PBZ-24-00891,761089.08,2024-02-01 00:00:00,CTTP000009,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 53281.92, 'date_diff_days': 19753, 'composite_score': 0.1793}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:32.214010
2311,PBZ-24-00892,764207.84,2024-02-01 00:00:00,CTTP000009,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 3724.16, 'date_diff_days': 19753, 'composite_score': 0.1789}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:32.230046
2313,PBZ-24-01007,1185140.84,2024-02-01 00:00:00,CTTP000370,253,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 71549.16, 'date_diff_days': 19753, 'composite_score': 0.1817}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:32.272017
2327,PBZ-24-00903,-627484.39,2024-02-01 00:00:00,CTTP001119,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 629471.39, 'date_diff_days': 19753, 'composite_score': 0.1909}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:33.162705
2328,PBZ-24-01000,-1185412.81,2024-02-01 00:00:00,CTTP000307,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1187399.81, 'date_diff_days': 19753, 'composite_score': 0.1909}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:33.220521
2346,PBZ-24-00904,627484.39,2024-02-01 00:00:00,CTTP001119,1054,"{'name_sim': 0.0377, 'ref_sim': 0.3077, 'amt_diff': 12800.61, 'date_diff_days': 19753, 'composite_score': 0.2044}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:33.903741
2347,PBZ-24-00999,1185141.47,2024-02-01 00:00:00,CTTP000307,253,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 71548.53, 'date_diff_days': 19753, 'composite_score': 0.1817}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:33.920422
2354,SZPBZ24+00150,790040.25,2024-02-01 00:00:00,CTTP000016,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 24330.75, 'date_diff_days': 19753, 'composite_score': 0.1686}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:34.078225
2364,SZPBZ24+00512,764207.84,2024-02-01 00:00:00,CTTP000009,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 50163.16, 'date_diff_days': 19753, 'composite_score': 0.1669}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:34.419171
2365,SZPBZ24+00511,761089.08,2024-02-01 00:00:00,CTTP000009,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 53281.92, 'date_diff_days': 19753, 'composite_score': 0.1667}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:34.436489
2367,PBZ-24-00643,774100.98,2024-02-02 00:00:00,CTTP000040,1195,"{'name_sim': 0.0779, 'ref_sim': 0.3333, 'amt_diff': 144191.98, 'date_diff_days': 19754, 'composite_score': 0.2258}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:34.511013
2406,SZPBZ24+00094,904230.76,2024-02-02 00:00:00,CTTP000062,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 136298.76, 'date_diff_days': 19754, 'composite_score': 0.1591}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:35.975219
2411,SZPBZ24+00099,938379.56,2024-02-03 00:00:00,CTTP001377,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 18838.44, 'date_diff_days': 19755, 'composite_score': 0.1591}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:36.159206
2412,PBZ-24-00729,1648838.24,2024-02-04 00:00:00,CTTP000027,46,"{'name_sim': 0.0513, 'ref_sim': 0.3333, 'amt_diff': 148838.24, 'date_diff_days': 19756, 'composite_score': 0.2186}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:36.175762
2413,SZPBZ24+00106,785986.24,2024-02-04 00:00:00,CTTP000049,1054,"{'name_sim': 0.0377, 'ref_sim': 0.2667, 'amt_diff': 145701.24, 'date_diff_days': 19756, 'composite_score': 0.1777}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:36.192512
2414,SZPBZ24+00114,864388.88,2024-02-04 00:00:00,CTTP000003,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 106560.12, 'date_diff_days': 19756, 'composite_score': 0.1826}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:36.208539
2429,PBZ-24-00731,735632.99,2024-02-05 00:00:00,CTTP000391,1195,"{'name_sim': 0.0779, 'ref_sim': 0.3333, 'amt_diff': 105723.99, 'date_diff_days': 19757, 'composite_score': 0.2279}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:36.891463
2447,SZPBZ24+00351,927447.95,2024-02-05 00:00:00,CTTP000098,598,"{'name_sim': 0.0645, 'ref_sim': 0.2857, 'amt_diff': 3107.95, 'date_diff_days': 19757, 'composite_score': 0.2074}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:37.533017
2448,SZPBZ24+00410,642340.18,2024-02-05 00:00:00,CTTP000043,665,"{'name_sim': 0.1, 'ref_sim': 0.2667, 'amt_diff': 121640.18, 'date_diff_days': 19757, 'composite_score': 0.2055}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:37.549477
2453,PBZ-24-00764,864388.88,2024-02-06 00:00:00,CTTP000003,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 96456.88, 'date_diff_days': 19758, 'composite_score': 0.1736}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:37.724069
2464,PBZ-24-00753,904230.76,2024-02-06 00:00:00,CTTP000062,993,"{'name_sim': 0.0357, 'ref_sim': 0.3333, 'amt_diff': 33883.24, 'date_diff_days': 19758, 'composite_score': 0.2142}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:38.123486
2465,PBZ-24-00754,938379.56,2024-02-06 00:00:00,CTTP001377,875,"{'name_sim': 0.0909, 'ref_sim': 0.1818, 'amt_diff': 18838.44, 'date_diff_days': 19758, 'composite_score': 0.1717}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:38.139659
2468,PBZ-24-01274,963058.88,2024-02-06 00:00:00,CTTP000032,580,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 190833.88, 'date_diff_days': 19758, 'composite_score': 0.2138}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:38.239122
2473,SZPBZ24+00143,722657.86,2024-02-06 00:00:00,CTTP000023,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 92748.86, 'date_diff_days': 19758, 'composite_score': 0.2072}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:38.338255
2483,PBZ-24-00765,785986.24,2024-02-07 00:00:00,CTTP000049,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 18054.24, 'date_diff_days': 19759, 'composite_score': 0.178}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:38.664904
2505,PBZ-24-01266,718012.75,2024-02-07 00:00:00,CTTP000056,422,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 13830.94, 'date_diff_days': 19759, 'composite_score': 0.1818}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:39.413924
2506,SZPBZ24+00129,718016.35,2024-02-07 00:00:00,CTTP000056,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 13834.54, 'date_diff_days': 19759, 'composite_score': 0.1692}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:39.430402
2513,PBZ-24-00766,722657.86,2024-02-08 00:00:00,CTTP000023,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 45274.14, 'date_diff_days': 19760, 'composite_score': 0.1761}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:39.647153
2551,SZPBZ24+00095,900526.26,2024-02-08 00:00:00,CTTP000062,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 132594.26, 'date_diff_days': 19760, 'composite_score': 0.1592}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:41.212138
2552,SZPBZ24+00107,786049.87,2024-02-08 00:00:00,CTTP000049,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 13824.87, 'date_diff_days': 19760, 'composite_score': 0.2014}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:41.228844
2557,SZPBZ24+00266,623803.8,2024-02-08 00:00:00,CTTP001119,665,"{'name_sim': 0.1, 'ref_sim': 0.2667, 'amt_diff': 103103.8, 'date_diff_days': 19760, 'composite_score': 0.2067}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:41.386540
2594,PBZ-24-01273,1021588.0,2024-02-09 00:00:00,CTTP000032,993,"{'name_sim': 0.0357, 'ref_sim': 0.3333, 'amt_diff': 83474.0, 'date_diff_days': 19761, 'composite_score': 0.212}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.610488
2601,PBZ-24-01267,719496.8,2024-02-10 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 52728.2, 'date_diff_days': 19762, 'composite_score': 0.22}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.776110
2602,SZPBZ24+00115,864504.47,2024-02-10 00:00:00,CTTP000003,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 106444.53, 'date_diff_days': 19762, 'composite_score': 0.1826}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.801240
2604,SZPBZ24+00513,719500.41,2024-02-10 00:00:00,CTTP000056,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 89591.41, 'date_diff_days': 19762, 'composite_score': 0.2074}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.850893
2605,PBZ-24-00982,728669.57,2024-02-11 00:00:00,CTTP000016,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 39262.43, 'date_diff_days': 19763, 'composite_score': 0.1765}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.866894
2607,SZPBZ24+00151,728669.57,2024-02-11 00:00:00,CTTP000016,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 24487.76, 'date_diff_days': 19763, 'composite_score': 0.1685}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.890937
2609,PBZ-24-00869,900526.26,2024-02-12 00:00:00,CTTP000062,1019,"{'name_sim': 0.0351, 'ref_sim': 0.3333, 'amt_diff': 92806.26, 'date_diff_days': 19764, 'composite_score': 0.2106}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:42.934614
2620,SZPBZ24+00144,729492.56,2024-02-12 00:00:00,CTTP000023,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 25310.75, 'date_diff_days': 19764, 'composite_score': 0.1684}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:43.332432
2633,PBZ-24-00978,927447.95,2024-02-13 00:00:00,CTTP000098,15,"{'name_sim': 0.0938, 'ref_sim': 0.1818, 'amt_diff': 9024.95, 'date_diff_days': 19765, 'composite_score': 0.1735}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:43.792139
2635,PBZ-24-01005,741634.58,2024-02-13 00:00:00,CTTP000023,1054,"{'name_sim': 0.0377, 'ref_sim': 0.3077, 'amt_diff': 101349.58, 'date_diff_days': 19765, 'composite_score': 0.1986}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:43.825725
2650,SZPBZ24+00311,713129.4,2024-02-13 00:00:00,CTTP000005,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 83220.4, 'date_diff_days': 19765, 'composite_score': 0.2078}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:44.381831
2652,SZPBZ24+00355,806833.0,2024-02-13 00:00:00,CTTP000056,598,"{'name_sim': 0.0645, 'ref_sim': 0.2857, 'amt_diff': 117507.0, 'date_diff_days': 19765, 'composite_score': 0.2003}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:44.421857
2673,PBZ-24-00980,864504.47,2024-02-14 00:00:00,CTTP000003,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 96572.47, 'date_diff_days': 19766, 'composite_score': 0.1736}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:45.140329
2684,SZPBZ24+00096,898526.5,2024-02-14 00:00:00,CTTP000062,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 130594.5, 'date_diff_days': 19766, 'composite_score': 0.1593}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:45.490574
2685,SZPBZ24+00156,729407.85,2024-02-14 00:00:00,CTTP000371,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 25226.04, 'date_diff_days': 19766, 'composite_score': 0.1684}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:45.506915
2728,SZPBZ24+00357,777919.67,2024-02-15 00:00:00,CTTP000152,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 148010.67, 'date_diff_days': 19767, 'composite_score': 0.2041}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:47.171356
2753,PBZ-24-01015,770207.48,2024-02-16 00:00:00,CTTP000002,1054,"{'name_sim': 0.0377, 'ref_sim': 0.3077, 'amt_diff': 129922.48, 'date_diff_days': 19768, 'composite_score': 0.197}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:47.962139
2766,PBZ-24-01276,806829.05,2024-02-16 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 34604.05, 'date_diff_days': 19768, 'composite_score': 0.2215}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.402728
2768,SZPBZ24+00124,770207.48,2024-02-16 00:00:00,CTTP000002,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 44163.52, 'date_diff_days': 19768, 'composite_score': 0.1673}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.437041
2779,SZPBZ24+00116,708686.5,2024-02-17 00:00:00,CTTP000003,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 4504.69, 'date_diff_days': 19769, 'composite_score': 0.1699}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.736799
2780,SZPBZ24+00117,864008.82,2024-02-17 00:00:00,CTTP000003,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 91783.82, 'date_diff_days': 19769, 'composite_score': 0.1969}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.744833
2781,PBZ-24-01003,777919.67,2024-02-18 00:00:00,CTTP000152,1195,"{'name_sim': 0.0779, 'ref_sim': 0.3333, 'amt_diff': 148010.67, 'date_diff_days': 19770, 'composite_score': 0.2256}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.761488
2782,PBZ-24-01002,708686.5,2024-02-18 00:00:00,CTTP000003,1054,"{'name_sim': 0.0377, 'ref_sim': 0.3077, 'amt_diff': 68401.5, 'date_diff_days': 19770, 'composite_score': 0.2006}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.778127
2783,PBZ-24-01275,1025160.4,2024-02-18 00:00:00,CTTP000032,213,"{'name_sim': 0.1622, 'ref_sim': 0.1818, 'amt_diff': 171789.6, 'date_diff_days': 19770, 'composite_score': 0.1964}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.794362
2787,SZPBZ24+00469,807216.91,2024-02-18 00:00:00,CTTP000032,1019,"{'name_sim': 0.0351, 'ref_sim': 0.2857, 'amt_diff': 503.09, 'date_diff_days': 19770, 'composite_score': 0.1943}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.870247
2790,PBZ-24-01004,898526.5,2024-02-19 00:00:00,CTTP000062,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 84155.5, 'date_diff_days': 19771, 'composite_score': 0.1781}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:48.935951
2804,PBZ-24-01016,786049.87,2024-02-19 00:00:00,CTTP000049,1054,"{'name_sim': 0.0377, 'ref_sim': 0.3077, 'amt_diff': 145764.87, 'date_diff_days': 19771, 'composite_score': 0.1962}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:49.459905
2809,SZPBZ24+00140,717268.42,2024-02-19 00:00:00,CTTP000256,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 13086.61, 'date_diff_days': 19771, 'composite_score': 0.1693}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:49.591252
2817,PBZ-24-01014,864008.82,2024-02-20 00:00:00,CTTP000003,1066,"{'name_sim': 0.0417, 'ref_sim': 0.3077, 'amt_diff': 106940.18, 'date_diff_days': 19772, 'composite_score': 0.201}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:49.818532
2829,PBZ-24-01143,728578.7,2024-02-20 00:00:00,CTTP000016,1195,"{'name_sim': 0.0779, 'ref_sim': 0.3333, 'amt_diff': 98669.7, 'date_diff_days': 19772, 'composite_score': 0.2283}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:50.293104
2839,SZPBZ24+00105,707527.36,2024-02-20 00:00:00,CTTP000126,1054,"{'name_sim': 0.0377, 'ref_sim': 0.2667, 'amt_diff': 67242.36, 'date_diff_days': 19772, 'composite_score': 0.1822}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:50.534141
2840,SZPBZ24+00152,728578.7,2024-02-20 00:00:00,CTTP000016,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 24396.89, 'date_diff_days': 19772, 'composite_score': 0.1685}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:50.551384
2873,PBZ-24-01268,719131.92,2024-02-21 00:00:00,CTTP000056,422,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 14950.11, 'date_diff_days': 19773, 'composite_score': 0.1817}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:51.791377
2874,SZPBZ24+00130,719135.53,2024-02-21 00:00:00,CTTP000056,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 89226.53, 'date_diff_days': 19773, 'composite_score': 0.2074}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:51.807964
2914,PBZ-24-01272,1029904.51,2024-02-22 00:00:00,CTTP000027,475,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 11630.26, 'date_diff_days': 19774, 'composite_score': 0.1822}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:53.147316
2918,SZPBZ24+00118,774915.57,2024-02-22 00:00:00,CTTP000040,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 39455.43, 'date_diff_days': 19774, 'composite_score': 0.1676}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:53.239848
2948,PBZ-24-01142,707527.36,2024-02-23 00:00:00,CTTP000126,422,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 3345.55, 'date_diff_days': 19775, 'composite_score': 0.1825}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:54.230803
2949,PBZ-24-01144,717268.42,2024-02-23 00:00:00,CTTP000256,422,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 13086.61, 'date_diff_days': 19775, 'composite_score': 0.1818}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:54.247241
2963,PBZ-24-01269,777504.05,2024-02-23 00:00:00,CTTP000056,1019,"{'name_sim': 0.0351, 'ref_sim': 0.3333, 'amt_diff': 30215.95, 'date_diff_days': 19775, 'composite_score': 0.2138}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:54.729812
2967,SZPBZ24+00131,808449.32,2024-02-23 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 24309.32, 'date_diff_days': 19775, 'composite_score': 0.1923}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:54.871095
2968,SZPBZ24+00132,777507.95,2024-02-23 00:00:00,CTTP000056,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 147598.95, 'date_diff_days': 19775, 'composite_score': 0.2041}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:54.895744
2978,SZPBZ24+00097,896962.02,2024-02-24 00:00:00,CTTP000062,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 129030.02, 'date_diff_days': 19776, 'composite_score': 0.1594}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:55.185800
2979,PBZ-24-01141,774915.57,2024-02-25 00:00:00,CTTP000040,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 39455.43, 'date_diff_days': 19777, 'composite_score': 0.1802}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:55.203917
2981,SZPBZ24+00102,839743.54,2024-02-25 00:00:00,CTTP000104,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 25372.54, 'date_diff_days': 19777, 'composite_score': 0.1687}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:55.245860
2985,PBZ-24-01152,917842.03,2024-02-26 00:00:00,CTTP000027,1066,"{'name_sim': 0.0417, 'ref_sim': 0.3077, 'amt_diff': 53106.97, 'date_diff_days': 19778, 'composite_score': 0.2043}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:55.429143
3002,PBZ-24-01277,808445.36,2024-02-26 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 36220.36, 'date_diff_days': 19778, 'composite_score': 0.2214}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:56.144477
3003,PBZ-24-01280,763243.73,2024-02-26 00:00:00,CTTP000371,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 51127.27, 'date_diff_days': 19778, 'composite_score': 0.1794}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:56.160509
3007,SZPBZ24+00145,803084.12,2024-02-26 00:00:00,CTTP000023,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 11286.88, 'date_diff_days': 19778, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:56.265713
3026,PBZ-24-01153,896962.02,2024-02-27 00:00:00,CTTP000062,993,"{'name_sim': 0.0357, 'ref_sim': 0.3333, 'amt_diff': 41151.98, 'date_diff_days': 19779, 'composite_score': 0.2138}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:56.993914
3027,PBZ-24-01154,785569.01,2024-02-27 00:00:00,CTTP000243,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 28801.99, 'date_diff_days': 19779, 'composite_score': 0.1809}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:57.018406
3028,PBZ-24-01155,839743.54,2024-02-27 00:00:00,CTTP000104,1066,"{'name_sim': 0.0417, 'ref_sim': 0.3077, 'amt_diff': 131205.46, 'date_diff_days': 19779, 'composite_score': 0.1994}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:57.034866
3029,PBZ-24-01156,803084.12,2024-02-27 00:00:00,CTTP000023,289,"{'name_sim': 0.1132, 'ref_sim': 0.1818, 'amt_diff': 11286.88, 'date_diff_days': 19779, 'composite_score': 0.1821}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:57.069680
3094,PBZ-24-01270,719572.17,2024-02-28 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 52652.83, 'date_diff_days': 19780, 'composite_score': 0.22}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:59.547919
3097,SZPBZ24+00133,719575.78,2024-02-28 00:00:00,CTTP000056,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 89666.78, 'date_diff_days': 19780, 'composite_score': 0.2074}",LOW_SCORE,Finance_Senior,2025-09-08T18:20:59.640177
3162,SZPBZ24+00091,1029904.51,2024-02-29 00:00:00,CTTP000027,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 11630.26, 'date_diff_days': 19781, 'composite_score': 0.1696}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:01.907099
3172,SZPBZ24+00354,785569.01,2024-02-29 00:00:00,CTTP000243,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 155660.01, 'date_diff_days': 19781, 'composite_score': 0.2037}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:02.162895
3175,SZPBZ24+00467,795658.04,2024-02-29 00:00:00,CTTP000032,1054,"{'name_sim': 0.0377, 'ref_sim': 0.2667, 'amt_diff': 155373.04, 'date_diff_days': 19781, 'composite_score': 0.1772}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:02.204892
3176,SZPBZ24+00468,804403.99,2024-02-29 00:00:00,CTTP000032,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 36471.99, 'date_diff_days': 19781, 'composite_score': 0.1643}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:02.221560
3177,SZPBZ24+00470,807032.49,2024-02-29 00:00:00,CTTP000032,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 39100.49, 'date_diff_days': 19781, 'composite_score': 0.1642}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:02.237932
3180,SZPBC24+00010,-807032.49,2024-02-29 00:00:00,CTTP000032,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 809019.49, 'date_diff_days': 19781, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:02.396043
3229,SIPBZ24+00406,1365810.31,2024-03-01 00:00:00,CTTP000370,976,"{'name_sim': 0.0392, 'ref_sim': 0.2857, 'amt_diff': 153316.31, 'date_diff_days': 19782, 'composite_score': 0.1906}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:04.502312
3230,SCPBZ24+00007,-1365810.31,2024-03-01 00:00:00,CTTP000370,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1367797.31, 'date_diff_days': 19782, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:04.568723
3231,SIPBZ24+00407,1365810.31,2024-03-01 00:00:00,CTTP000370,46,"{'name_sim': 0.0513, 'ref_sim': 0.2857, 'amt_diff': 134189.69, 'date_diff_days': 19782, 'composite_score': 0.1967}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:04.585339
3243,SIPBZ24+00590,1091219.45,2024-03-01 00:00:00,CTTP000032,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 105730.55, 'date_diff_days': 19782, 'composite_score': 0.1874}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:04.968407
