ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
2954,PBZ-24-01053,9718.8,2024-02-23 00:00:00,CTTP000038,949,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 139.2, 'date_diff_days': 19775, 'composite_score': 0.2402}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.447000
2955,PBZ-24-01060,11449.88,2024-02-23 00:00:00,CTTP000046,913,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 830.12, 'date_diff_days': 19775, 'composite_score': 0.2493}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.486778
2956,PBZ-24-01248,52945.2,2024-02-23 00:00:00,CTTP000005,1169,"{'name_sim': 0.0385, 'ref_sim': 0.3333, 'amt_diff': 2417.16, 'date_diff_days': 19775, 'composite_score': 0.215}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.513358
2957,PBZ-24-01034,14800.0,2024-02-23 00:00:00,CTTP001440,913,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 2520.0, 'date_diff_days': 19775, 'composite_score': 0.2444}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.554905
2958,PBZ-24-01037,33758.28,2024-02-23 00:00:00,CTTP000138,203,"{'name_sim': 0.1143, 'ref_sim': 0.3333, 'amt_diff': 3758.28, 'date_diff_days': 19775, 'composite_score': 0.2459}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.571500
2959,PBZ-24-01042,24347.25,2024-02-23 00:00:00,CTTP000034,1194,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 1687.25, 'date_diff_days': 19775, 'composite_score': 0.2495}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.587498
2960,PBZ-24-01139,2286.2,2024-02-23 00:00:00,CTTP001375,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 226.8, 'date_diff_days': 19775, 'composite_score': 0.2359}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.637911
2961,PBZ-24-01140,714.56,2024-02-23 00:00:00,CTTP000317,797,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1272.44, 'date_diff_days': 19775, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.669880
2962,PBZ-24-01086,408.48,2024-02-23 00:00:00,CTTP001440,799,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1578.52, 'date_diff_days': 19775, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.713328
2964,PBZ-24-01296,33834.57,2024-02-23 00:00:00,CTTP000126,1188,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 5608.43, 'date_diff_days': 19775, 'composite_score': 0.2326}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.746446
2965,PBZ-24-01298,33835.94,2024-02-23 00:00:00,CTTP000256,1117,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 2396.06, 'date_diff_days': 19775, 'composite_score': 0.2246}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.763368
2966,SZPBZ24+00081,4474.8,2024-02-23 00:00:00,CTTP000103,644,"{'name_sim': 0.0851, 'ref_sim': 0.2857, 'amt_diff': 513.8, 'date_diff_days': 19775, 'composite_score': 0.2111}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.845874
2969,SZPBZ24+00206,73975.6,2024-02-23 00:00:00,CTTP000360,996,"{'name_sim': 0.027, 'ref_sim': 0.2857, 'amt_diff': 96.4, 'date_diff_days': 19775, 'composite_score': 0.1907}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.913131
2970,SZPBZ24+00274,15208.48,2024-02-23 00:00:00,CTTP001440,283,"{'name_sim': 0.125, 'ref_sim': 0.1429, 'amt_diff': 208.48, 'date_diff_days': 19775, 'composite_score': 0.1699}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.945904
2971,SZPBZ24+00307,51429.12,2024-02-23 00:00:00,CTTP000046,686,"{'name_sim': 0.0385, 'ref_sim': 0.2667, 'amt_diff': 1910.88, 'date_diff_days': 19775, 'composite_score': 0.1854}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.972573
2972,SZPBZ24+00335,23986.48,2024-02-23 00:00:00,CTTP000058,608,"{'name_sim': 0.0678, 'ref_sim': 0.2857, 'amt_diff': 863.48, 'date_diff_days': 19775, 'composite_score': 0.2073}",LOW_SCORE,AP_Team,2025-09-08T18:20:54.995592
2973,SZPBZ24+00449,12749.41,2024-02-23 00:00:00,CTTP000255,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 4802.41, 'date_diff_days': 19775, 'composite_score': 0.2006}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.037838
2974,SZPBZ24+00496,88308.71,2024-02-23 00:00:00,CTTP000143,1171,"{'name_sim': 0.0351, 'ref_sim': 0.2857, 'amt_diff': 4157.45, 'date_diff_days': 19775, 'composite_score': 0.192}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.054046
2975,SZPBC24+00001,-11436.6,2024-02-23 00:00:00,CTTP000330,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 13423.6, 'date_diff_days': 19775, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.120959
2976,PBZ-24-01110,30858.12,2024-02-24 00:00:00,CTTP000363,203,"{'name_sim': 0.1143, 'ref_sim': 0.3333, 'amt_diff': 858.12, 'date_diff_days': 19776, 'composite_score': 0.25}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:55.137273
2977,PBZ-24-01114,13651.06,2024-02-24 00:00:00,CTTP000143,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1818.06, 'date_diff_days': 19776, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.169800
2980,PBZ-24-01295,56709.85,2024-02-25 00:00:00,CTTP000040,692,"{'name_sim': 0.0357, 'ref_sim': 0.4615, 'amt_diff': 1710.15, 'date_diff_days': 19777, 'composite_score': 0.2723}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:55.228406
2982,PBZ-24-01035,5009.6,2024-02-26 00:00:00,CTTP000172,965,"{'name_sim': 0.1455, 'ref_sim': 0.3333, 'amt_diff': 806.4, 'date_diff_days': 19778, 'composite_score': 0.2574}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:55.312341
2983,PBZ-24-01138,4942.08,2024-02-26 00:00:00,CTTP000100,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 189.08, 'date_diff_days': 19778, 'composite_score': 0.239}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.370664
2984,PBZ-24-01036,13017.92,2024-02-26 00:00:00,CTTP000322,913,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 737.92, 'date_diff_days': 19778, 'composite_score': 0.2501}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:55.412301
2986,PBZ-24-01169,2879.93,2024-02-26 00:00:00,CTTP000064,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 366.93, 'date_diff_days': 19778, 'composite_score': 0.2345}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.485228
2987,PBZ-24-01170,8538.97,2024-02-26 00:00:00,CTTP000024,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 1461.03, 'date_diff_days': 19778, 'composite_score': 0.238}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.529105
2988,PBZ-24-01171,6674.2,2024-02-26 00:00:00,CTTP000008,800,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1272.8, 'date_diff_days': 19778, 'composite_score': 0.2314}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.579077
2989,PBZ-24-01174,2780.28,2024-02-26 00:00:00,CTTP000031,1189,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 125.28, 'date_diff_days': 19778, 'composite_score': 0.2387}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.629248
2990,PBZ-24-01175,6871.09,2024-02-26 00:00:00,CTTP000385,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 1055.09, 'date_diff_days': 19778, 'composite_score': 0.2414}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.669684
2991,PBZ-24-01179,24052.5,2024-02-26 00:00:00,CTTP000012,1170,"{'name_sim': 0.0385, 'ref_sim': 0.3333, 'amt_diff': 3996.9, 'date_diff_days': 19778, 'composite_score': 0.209}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.686657
2992,PBZ-24-01184,4367.17,2024-02-26 00:00:00,CTTP000054,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 385.83, 'date_diff_days': 19778, 'composite_score': 0.2365}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.753484
2993,PBZ-24-01218,9920.92,2024-02-26 00:00:00,CTTP000210,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 79.08, 'date_diff_days': 19778, 'composite_score': 0.2462}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.795262
2994,PBZ-24-01221,11485.6,2024-02-26 00:00:00,CTTP000330,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3514.4, 'date_diff_days': 19778, 'composite_score': 0.241}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.835293
2995,PBZ-24-01222,19488.6,2024-02-26 00:00:00,CTTP000151,1194,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 3171.4, 'date_diff_days': 19778, 'composite_score': 0.2448}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.870127
2996,PBZ-24-01224,4937.4,2024-02-26 00:00:00,CTTP000038,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2424.4, 'date_diff_days': 19778, 'composite_score': 0.2164}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.920129
2997,PBZ-24-01225,5634.36,2024-02-26 00:00:00,CTTP000296,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 181.64, 'date_diff_days': 19778, 'composite_score': 0.2475}",LOW_SCORE,AP_Team,2025-09-08T18:20:55.978024
2998,PBZ-24-01229,1607.68,2024-02-26 00:00:00,CTTP000144,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 379.32, 'date_diff_days': 19778, 'composite_score': 0.2291}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.027952
2999,PBZ-24-01245,12956.1,2024-02-26 00:00:00,CTTP000101,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 2043.9, 'date_diff_days': 19778, 'composite_score': 0.2484}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.061846
3000,PBZ-24-01253,3543.0,2024-02-26 00:00:00,CTTP000144,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1030.0, 'date_diff_days': 19778, 'composite_score': 0.2264}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.111722
3001,PBZ-24-01176,24073.62,2024-02-26 00:00:00,CTTP000353,1168,"{'name_sim': 0.0364, 'ref_sim': 0.3333, 'amt_diff': 4809.25, 'date_diff_days': 19778, 'composite_score': 0.2064}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.136035
3004,PBZ-24-01278,1.24,2024-02-26 00:00:00,CTTP000136,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1985.76, 'date_diff_days': 19778, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.193707
3005,SZPBZ24+00002,12956.1,2024-02-26 00:00:00,CTTP000101,913,"{'name_sim': 0.1176, 'ref_sim': 0.1429, 'amt_diff': 676.1, 'date_diff_days': 19778, 'composite_score': 0.1646}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.233711
3006,SIPBZ24+00073,44043.9,2024-02-26 00:00:00,CTTP000101,757,"{'name_sim': 0.1176, 'ref_sim': 0.1538, 'amt_diff': 1068.9, 'date_diff_days': 19778, 'composite_score': 0.171}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.257712
3008,SZPBZ24+00197,19160.91,2024-02-26 00:00:00,CTTP000353,1168,"{'name_sim': 0.0364, 'ref_sim': 0.2857, 'amt_diff': 103.46, 'date_diff_days': 19778, 'composite_score': 0.1947}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.294188
3009,SZPBZ24+00200,18989.25,2024-02-26 00:00:00,CTTP000012,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 3670.75, 'date_diff_days': 19778, 'composite_score': 0.2218}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.327908
3010,SZPBZ24+00273,5009.6,2024-02-26 00:00:00,CTTP000172,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2496.6, 'date_diff_days': 19778, 'composite_score': 0.1946}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.385785
3011,SZPBZ24+00332,28336.08,2024-02-26 00:00:00,CTTP000296,203,"{'name_sim': 0.1143, 'ref_sim': 0.1429, 'amt_diff': 1663.92, 'date_diff_days': 19778, 'composite_score': 0.1628}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.402840
3012,SZPBZ24+00424,66085.69,2024-02-26 00:00:00,CTTP000054,1070,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 1814.5, 'date_diff_days': 19778, 'composite_score': 0.1688}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.428198
3013,SZPBZ24+00474,15966.88,2024-02-26 00:00:00,CTTP000064,590,"{'name_sim': 0.0303, 'ref_sim': 0.2857, 'amt_diff': 4353.12, 'date_diff_days': 19778, 'composite_score': 0.1786}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.469229
3014,SZPBZ24+00488,21331.96,2024-02-26 00:00:00,CTTP000252,308,"{'name_sim': 0.1176, 'ref_sim': 0.1538, 'amt_diff': 1431.96, 'date_diff_days': 19778, 'composite_score': 0.1688}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.494488
3015,SZPBZ24+00493,1607.68,2024-02-26 00:00:00,CTTP000144,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 379.32, 'date_diff_days': 19778, 'composite_score': 0.2077}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.534757
3016,MISC09-24-000032,20187.0,2024-02-26 00:00:00,CTTP000252,1194,"{'name_sim': 0.1176, 'ref_sim': 0.25, 'amt_diff': 2473.0, 'date_diff_days': 19778, 'composite_score': 0.2093}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.560945
3019,SZPBC24+00005,-44043.9,2024-02-26 00:00:00,CTTP000101,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 46030.9, 'date_diff_days': 19778, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.711055
3020,SIPBZ24+01062,46150.58,2024-02-26 00:00:00,CTTP000056,152,"{'name_sim': 0.1404, 'ref_sim': 0.2857, 'amt_diff': 3849.42, 'date_diff_days': 19778, 'composite_score': 0.2376}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.735510
3021,SCPBZ24+00041,-1258.1,2024-02-26 00:00:00,CTTP000056,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 3245.1, 'date_diff_days': 19778, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.761253
3022,SCPBZ24+00085,-248.0,2024-02-26 00:00:00,CTTP000172,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2235.0, 'date_diff_days': 19778, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.794045
3023,PBZ-24-01147,5017.32,2024-02-27 00:00:00,CTTP000100,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 264.32, 'date_diff_days': 19779, 'composite_score': 0.2383}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.860542
3024,PBZ-24-01148,4953.96,2024-02-27 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 200.96, 'date_diff_days': 19779, 'composite_score': 0.2389}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.918654
3025,PBZ-24-01151,4938.12,2024-02-27 00:00:00,CTTP000100,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 877.88, 'date_diff_days': 19779, 'composite_score': 0.2402}",LOW_SCORE,AP_Team,2025-09-08T18:20:56.985425
3030,PBZ-24-01173,14964.53,2024-02-27 00:00:00,CTTP000020,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 4964.53, 'date_diff_days': 19779, 'composite_score': 0.23}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.093749
3031,PBZ-24-01188,25076.64,2024-02-27 00:00:00,CTTP000094,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 2416.64, 'date_diff_days': 19779, 'composite_score': 0.1731}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.110538
3032,PBZ-24-01189,3378.62,2024-02-27 00:00:00,CTTP000168,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 865.62, 'date_diff_days': 19779, 'composite_score': 0.2281}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.177038
3033,PBZ-24-01190,8409.58,2024-02-27 00:00:00,CTTP000306,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 462.58, 'date_diff_days': 19779, 'composite_score': 0.2382}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.233138
3034,PBZ-24-01192,3130.9,2024-02-27 00:00:00,CTTP000277,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 617.9, 'date_diff_days': 19779, 'composite_score': 0.231}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.284371
3035,PBZ-24-01194,7056.58,2024-02-27 00:00:00,CTTP000387,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 890.42, 'date_diff_days': 19779, 'composite_score': 0.2346}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.334908
3036,PBZ-24-01195,12102.2,2024-02-27 00:00:00,CTTP000168,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 2102.2, 'date_diff_days': 19779, 'composite_score': 0.2379}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.367117
3037,PBZ-24-01196,15730.81,2024-02-27 00:00:00,CTTP000007,377,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 1219.19, 'date_diff_days': 19779, 'composite_score': 0.2198}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.399119
3038,PBZ-24-01220,3745.6,2024-02-27 00:00:00,CTTP000367,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1232.6, 'date_diff_days': 19779, 'composite_score': 0.2245}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.451330
3039,PBZ-24-01231,6395.76,2024-02-27 00:00:00,CTTP000132,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 479.76, 'date_diff_days': 19779, 'composite_score': 0.2372}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.505338
3040,PBZ-24-01232,9047.52,2024-02-27 00:00:00,CTTP001442,796,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 885.48, 'date_diff_days': 19779, 'composite_score': 0.236}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.551199
3041,PBZ-24-01233,18669.7,2024-02-27 00:00:00,CTTP000006,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 1330.3, 'date_diff_days': 19779, 'composite_score': 0.2758}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:57.575977
3042,PBZ-24-01234,14716.8,2024-02-27 00:00:00,CTTP000357,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 283.2, 'date_diff_days': 19779, 'composite_score': 0.2553}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:57.609231
3043,PBZ-24-01237,4478.4,2024-02-27 00:00:00,CTTP000339,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1437.6, 'date_diff_days': 19779, 'composite_score': 0.2249}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.659990
3044,PBZ-24-01239,11614.88,2024-02-27 00:00:00,CTTP001379,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3385.12, 'date_diff_days': 19779, 'composite_score': 0.2417}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.700008
3045,PBZ-24-01241,5250.0,2024-02-27 00:00:00,CTTP000105,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 497.0, 'date_diff_days': 19779, 'composite_score': 0.2362}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.751048
3046,PBZ-24-01242,17617.0,2024-02-27 00:00:00,CTTP000360,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 2617.0, 'date_diff_days': 19779, 'composite_score': 0.2488}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.776261
3047,PBZ-24-01262,12210.3,2024-02-27 00:00:00,CTTP000168,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 2789.7, 'date_diff_days': 19779, 'composite_score': 0.2448}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.817564
3048,PBZ-24-01263,1290.16,2024-02-27 00:00:00,CTTP001384,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 696.84, 'date_diff_days': 19779, 'composite_score': 0.2139}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.862250
3049,PBZ-24-01299,23495.6,2024-02-27 00:00:00,CTTP000023,1194,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 835.6, 'date_diff_days': 19779, 'composite_score': 0.2512}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:57.884218
3050,PBZ-24-01300,37219.55,2024-02-27 00:00:00,CTTP000104,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 5859.93, 'date_diff_days': 19779, 'composite_score': 0.2203}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.901099
3051,PBZ-24-01301,35267.09,2024-02-27 00:00:00,CTTP000243,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 3907.47, 'date_diff_days': 19779, 'composite_score': 0.2226}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.917838
3052,PBZ-24-01302,41264.99,2024-02-27 00:00:00,CTTP000062,1172,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 7770.57, 'date_diff_days': 19779, 'composite_score': 0.2134}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.933764
3053,SZPBZ24+00010,37834.33,2024-02-27 00:00:00,CTTP000168,903,"{'name_sim': 0.0506, 'ref_sim': 0.2857, 'amt_diff': 2583.98, 'date_diff_days': 19779, 'composite_score': 0.1979}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.950842
3054,SZPBZ24+00028,10393.08,2024-02-27 00:00:00,CTTP000020,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2446.08, 'date_diff_days': 19779, 'composite_score': 0.2077}",LOW_SCORE,AP_Team,2025-09-08T18:20:57.992916
3055,SZPBZ24+00167,9271.68,2024-02-27 00:00:00,CTTP000144,800,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1324.68, 'date_diff_days': 19779, 'composite_score': 0.2123}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.048955
3056,SZPBZ24+00218,39627.31,2024-02-27 00:00:00,CTTP000094,1190,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 998.69, 'date_diff_days': 19779, 'composite_score': 0.2182}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.067245
3057,SZPBZ24+00226,16104.2,2024-02-27 00:00:00,CTTP000341,956,"{'name_sim': 0.1538, 'ref_sim': 0.1538, 'amt_diff': 3404.2, 'date_diff_days': 19779, 'composite_score': 0.1779}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.100897
3058,SZPBZ24+00015,12386.46,2024-02-27 00:00:00,CTTP000007,1187,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2525.46, 'date_diff_days': 19779, 'composite_score': 0.2093}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.142143
3059,SZPBZ24+00271,26701.33,2024-02-27 00:00:00,CTTP000306,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4041.33, 'date_diff_days': 19779, 'composite_score': 0.2239}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.158143
3060,SZPBZ24+00294,13312.8,2024-02-27 00:00:00,CTTP000339,283,"{'name_sim': 0.125, 'ref_sim': 0.1429, 'amt_diff': 1687.2, 'date_diff_days': 19779, 'composite_score': 0.1642}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.183871
3061,SZPBZ24+00318,10956.9,2024-02-27 00:00:00,CTTP000387,801,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 3009.9, 'date_diff_days': 19779, 'composite_score': 0.2057}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.233917
3062,SZPBZ24+00346,69785.46,2024-02-27 00:00:00,CTTP001379,996,"{'name_sim': 0.027, 'ref_sim': 0.2857, 'amt_diff': 4286.54, 'date_diff_days': 19779, 'composite_score': 0.1877}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.250730
3063,SZPBZ24+00360,10671.37,2024-02-27 00:00:00,CTTP000168,806,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2724.37, 'date_diff_days': 19779, 'composite_score': 0.2067}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.300418
3064,SZPBZ24+00457,5225.0,2024-02-27 00:00:00,CTTP000105,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2712.0, 'date_diff_days': 19779, 'composite_score': 0.1935}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.359216
3065,SZPBZ24+00497,9791.11,2024-02-27 00:00:00,CTTP000277,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1844.11, 'date_diff_days': 19779, 'composite_score': 0.2101}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.409551
3066,PBZ-24-01149,4953.96,2024-02-28 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 200.96, 'date_diff_days': 19780, 'composite_score': 0.2389}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.467172
3067,PBZ-24-01150,18594.52,2024-02-28 00:00:00,CTTP000058,286,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 1405.48, 'date_diff_days': 19780, 'composite_score': 0.2756}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:58.498949
3068,PBZ-24-01168,13437.05,2024-02-28 00:00:00,CTTP000012,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 3437.05, 'date_diff_days': 19780, 'composite_score': 0.2338}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.530978
